"","X","V","Imp","rand"
"1",1,1,0.000622317033694791,0.0672651764515222
"2",2,2,0.0125408810344558,0.127430989940219
"3",3,3,2.60716599715829e-05,0.00360221084317223
"4",4,4,0.0048116786799202,0.00621861344959662
"5",5,5,0.00834871875386624,0.0832017141300935
"6",6,6,0.00052864205441535,0.00155897486025931
"7",7,7,0.000928826514672434,0.0225107184863861
"8",8,8,8.95916252757239e-05,0.04875388221298
"9",9,9,0.0092395576440705,0.000870823949390003
"10",10,10,0.00805189048141761,0.0238276895267494
"11",11,11,0.00414595617459851,0.206841954926056
"12",12,12,0.0108394618266376,0.0215894626809537
"13",13,13,0.000573451273078743,0.00118471400463948
"14",14,14,0.00171735373498004,0.0462726787123843
"15",15,15,1.20821368628329e-05,0.0888640068499227
