"","X","V","Imp","rand"
"1",1,1,0.000664096364455296,0.0702761819951155
"2",2,2,0.0664013033230614,0.101512765903944
"3",3,3,0.298928477216283,0.0819469849672445
"4",4,4,0.124308494475369,0.00235471766386413
"5",5,5,0.00198041214479946,0.0119258948894512
"6",6,6,0.0558425837229525,0.000182821364782283
"7",7,7,0.0101409813541009,0.0704754860680847
"8",8,8,0.00631034310009388,0.000296394955940606
"9",9,9,0.277285084699157,0.0978780246263981
"10",10,10,0.0323277817808165,0.132870134842046
"11",11,11,0.00229382441210403,0.0579026124634994
"12",12,12,0.0111114573929539,0.0146721631439409
"13",13,13,0.0958289260814519,0.0556920859353078
"14",14,14,0.0486796267528331,0.001171127788007
"15",15,15,0.00748732750049219,0.0507637081764271
