"","X","V","Imp","rand"
"1",1,1,0.00121488884589584,0.0757028282596445
"2",2,2,0.0222728602119205,3.42644085233131e-05
"3",3,3,0.0160361851202197,0.000686852213212579
"4",4,4,0.00106032798463113,0.0602548407442889
"5",5,5,2.10377064402191e-05,0.0260098395941413
"6",6,6,0.000303931080976095,0.00274066496734445
"7",7,7,0.00110558994568355,0.000841612175809745
"8",8,8,3.41344949042251e-05,0.215293839276275
"9",9,9,4.52185332383255e-05,0.0160261461673442
"10",10,10,0.000313296906997976,0.127080116677354
"11",11,11,0.00166141225883591,0.0138686967355076
"12",12,12,0.0161900309391242,0.0399287078539623
"13",13,13,0.00213925787829656,0.0536786738843665
"14",14,14,3.9609414395447e-05,0.021274930759932
"15",15,15,4.3526591556814e-05,0.096799330408188
