"","X","V","Imp","rand"
"1",1,1,4.54295891277576e-05,0.00364951110193018
"2",2,2,6.73802091088181e-05,0.0052864462397559
"3",3,3,4.95692137338886e-07,0.184612225407316
"4",4,4,0.00043362555528044,0.215199579004319
"5",5,5,0.346785825613332,0.0260345944285488
"6",6,6,0.0181512444690109,0.0506886350112595
"7",7,7,0.0373315570301651,0.0528878286581821
"8",8,8,0.0305052685398904,0.0230143759242319
"9",9,9,0.153043366427177,0.155030516161961
"10",10,10,0.0153981419728108,0.00695551866291752
"11",11,11,0.179960610635682,0.0115583385811597
"12",12,12,9.61321394566758e-06,0.00426077363298194
"13",13,13,0.109223784421337,0.00475942056039853
"14",14,14,0.0750803492450753,0.000370388786846732
"15",15,15,0.172869729869522,0.00559167226074926
