"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.00674014755979108,FALSE,NA,NA,FALSE,NA
"2",2,0.00820854488376704,FALSE,NA,NA,FALSE,NA
"3",3,0.000704054072737944,TRUE,-1.24564644113751,0.160347290337086,FALSE,NA
"4",4,-0.020823677755873,FALSE,NA,NA,FALSE,NA
"5",5,-0.440191515485175,FALSE,NA,NA,FALSE,NA
"6",6,-0.1347265544316,TRUE,1.24984834353943,2.97164772545487,FALSE,NA
"7",7,-0.193213759940034,TRUE,-0.185466839925389,0.768465858265527,FALSE,NA
"8",8,0.174657575100224,FALSE,NA,NA,FALSE,NA
"9",9,-0.00510990400884141,FALSE,NA,NA,FALSE,NA
"10",10,-0.124089250029206,FALSE,NA,NA,FALSE,NA
"11",11,0.142449559240353,FALSE,NA,NA,FALSE,NA
"12",12,0.00310051833499942,FALSE,NA,NA,FALSE,NA
"13",13,0.330490218344412,FALSE,NA,NA,FALSE,NA
"14",14,0.274007936463664,FALSE,NA,NA,FALSE,NA
"15",15,-0.114895588085925,FALSE,NA,NA,FALSE,NA
"16",5,-0.153017255308197,FALSE,NA,NA,TRUE,9
"17",11,0.159668733707911,FALSE,NA,NA,TRUE,15
