"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.00561715199846057,FALSE,NA,NA,FALSE,NA
"2",2,-0.0186353381888442,FALSE,NA,NA,FALSE,NA
"3",3,0.110702734785384,FALSE,NA,NA,FALSE,NA
"4",4,0.0469341932502652,FALSE,NA,NA,FALSE,NA
"5",5,0.0735440086172258,FALSE,NA,NA,FALSE,NA
"6",6,0.0105665126497958,FALSE,NA,NA,FALSE,NA
"7",7,0.043796655312993,FALSE,NA,NA,FALSE,NA
"8",8,0.0472998084532833,FALSE,NA,NA,FALSE,NA
"9",9,0.18830497873216,FALSE,NA,NA,FALSE,NA
"10",10,-0.024451711127595,TRUE,-0.423728845821879,1.16288111820341,FALSE,NA
"11",8,0.0439272287424597,FALSE,NA,NA,TRUE,9
