"","X","V","Imp","rand"
"1",1,1,0.0225319875790801,0.116547284001939
"2",2,2,0.0312350025997103,0.0220529667001233
"3",3,3,0.0114778814126343,0.00677283565429718
"4",4,4,0.0070308702858719,0.0615409769042852
"5",5,5,0.00275526315673905,0.0237096803537917
"6",6,6,0.0114163706239127,0.0447212506416917
"7",7,7,0.0356477916773734,0.00103986391520203
"8",8,8,0.00387309307157531,0.0422567974015703
"9",9,9,0.0805036919890695,0.0430104181821033
"10",10,10,0.00752798811006695,0.0229458298364669
"11",11,11,5.45998690941633e-07,0.14102160180433
"12",12,12,0.0104664307319315,0.00243650734430112
"13",13,13,0.0235540051248499,0.0215314241023948
"14",14,14,0.000108526059107118,0.00988188248366941
"15",15,15,0.0018896233471619,0.190408538839643
