"","X","V","Imp","rand"
"1",1,1,0.00379161547631402,2.41251451592621e-06
"2",2,2,1.2352409790188e-05,0.0897227464051925
"3",3,3,0.00240712363443517,0.0299255336827924
"4",4,4,0.00248719806351982,0.00277008154282465
"5",5,5,0.0227241631368766,0.0201045564119225
"6",6,6,0.0691304594479807,0.0188132857012058
"7",7,7,0.000252763326935892,0.0403371534016137
"8",8,8,2.03340472814612e-05,0.0023973010912281
"9",9,9,0.0690904303269557,0.129073008417244
"10",10,10,0.0117377166200326,0.0534337563587241
"11",11,11,0.00531653041034272,1.30237237200482e-06
"12",12,12,0.00657443261604003,0.226616846031916
"13",13,13,0.000602464539955997,0.0358469562128557
"14",14,14,0.000342901303362476,0.00543587582748896
"15",15,15,0.00106603718800293,0.0954960549055685
