"","X","V","Imp","rand"
"1",1,1,0.00900788455590013,0.00188721126605881
"2",2,2,0.000231467361947883,0.0127646289758341
"3",3,3,0.102764233651685,0.000503055465504849
"4",4,4,0.00146008963535835,0.0230030102001984
"5",5,5,0.000561842964724103,0.0386375765054125
"6",6,6,0.00313047496898763,0.0933517831883734
"7",7,7,0.0681121527209935,0.0421915161373139
"8",8,8,1.77104793823705e-05,0.00387357382674769
"9",9,9,0.000749363641557858,0.0441173794073155
"10",10,10,0.00153155970231414,0.0217240280609765
"11",11,11,0.087389966620272,0.00308715175124098
"12",12,12,0.102839003905524,0.0250273105341201
"13",13,13,0.00184927012278807,0.302155771642245
"14",14,14,0.00477589376932602,0.1199298604353
"15",15,15,0.00143045785321284,0.0176982996795396
