"","X","V","Imp","rand"
"1",1,1,0.0121596587720744,0.0787747986192306
"2",2,2,0.00856651852551695,0.0255175779705696
"3",3,3,0.0584058478336049,0.14450235609302
"4",4,4,0.0027808783383777,0.0450901434636029
"5",5,5,0.00809960109340157,0.00424338549583205
"6",6,6,0.00163501423331511,0.0991750103887162
"7",7,7,0.220423915383311,0.0532531125360775
"8",8,8,0.0343369408210525,0.000483230930050314
"9",9,9,0.0404920178160653,0.000155877879420268
"10",10,10,0.000156614269599507,0.00100092044056845
"11",11,11,0.00716693327068381,0.068523666917567
"12",12,12,0.000340594451598118,0.0695572956737149
"13",13,13,0.0850015322312752,0.0628347402797422
"14",14,14,0.0617020595310688,0.058958573963908
"15",15,15,0.0212252468043635,0.0378390218482529
