"","V1"
"1",0.765695039931597
"2",1.29556334391788
"3",0.378877027217627
"4",-0.893627921106703
"5",-1.82340571669938
"6",-0.324410858818973
"7",-0.106023878501577
"8",-0.198843714517261
"9",-0.65677328475976
"10",-0.346414504229844
"11",-1.76410916157531
"12",-0.632502729982571
"13",-1.06923875044713
"14",-1.41583894177648
"15",-0.159876867595439
"16",0.88188022071787
"17",0.53493018902319
"18",0.144716599328554
"19",0.575034551054539
"20",0.740163954907336
"21",1.38774333810584
"22",1.78950930784476
"23",1.0265213515192
"24",0.848209818137794
"25",1.19748859327364
"26",1.11522932821917
"27",-0.446214040903354
"28",-0.542984217842835
"29",-1.59281148392334
"30",-0.708486590519031
