"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0856179308356954,0,NA,NA,FALSE,NA
"2",2,0.00865126438366878,0,NA,NA,FALSE,NA
"3",3,0.089665467661912,0,NA,NA,FALSE,NA
"4",4,0.0142168796856055,0,NA,NA,FALSE,NA
"5",5,-0.0744985860691117,0,NA,NA,FALSE,NA
"6",6,0.00430501621059522,0,NA,NA,FALSE,NA
"7",7,-0.00250183564723551,0,NA,NA,FALSE,NA
"8",8,-0.00159554043572172,0,NA,NA,FALSE,NA
"9",9,-0.00768018067643528,0,NA,NA,FALSE,NA
"10",10,0.0944595570753031,0,NA,NA,FALSE,NA
"11",2,0.085769864032667,0,NA,NA,TRUE,8
"12",2,-0.157835806857875,0,NA,NA,TRUE,5
