"","X","V","Imp","rand"
"1",1,1,0.0138522518671269,0.00154690372913223
"2",2,2,0.0371427872816446,3.35968921632323e-06
"3",3,3,0.0654435201030706,0.0499776682065135
"4",4,4,6.56042229562567e-07,0.338770497580864
"5",5,5,0.00516959689932375,0.0148169246032735
"6",6,6,0.00946444752432704,0.0154972216819452
"7",7,7,0.00127943375174201,0.000598486283394661
"8",8,8,0.0218131107580126,0.0237542255026082
"9",9,9,0.142311034408223,0.00140395478446708
"10",10,10,0.0381718647126174,0.16215728915367
"11",11,11,0.00766661261905834,0.0104300810147481
"12",12,12,0.000255602259286754,0.0425063627743947
"13",13,13,0.00264428417616575,0.0802973834757971
"14",14,14,0.0359384389325638,0.00502839571647272
"15",15,15,0.143999750764767,0.00316522073121044
