"","V1"
"1",-0.74993714957864
"2",1.21687275802409
"3",-0.557748887884733
"4",-0.616910697770637
"5",0.819369623632776
"6",0.703166890194902
"7",2.48878159715941
"8",-0.446575408209844
"9",1.33759948852266
"10",0.993758415604129
"11",-0.915521537137662
"12",0.84826152361186
"13",0.859820028373294
"14",0.167080126936811
"15",-1.17260318296404
"16",0.629895016320436
"17",-0.680757692222599
"18",-0.729535135896193
"19",0.5793577041254
"20",-0.581500174606933
"21",1.4984249792848
"22",-0.338507577412164
"23",-1.12500136486406
"24",-0.411273690216031
"25",-1.42495042684976
"26",0.283149091271855
"27",-0.178956779655801
"28",-1.2309899228053
"29",0.344991320679192
"30",-1.60975893566722
