"","V1"
"1",0.333252641517125
"2",0.302049000819497
"3",0.37544519897996
"4",0.375062804892254
"5",0.643966629628373
"6",0.580027218978412
"7",0.0655169753406103
"8",-0.03066294893948
"9",-0.240887314390778
"10",-0.0112232653503295
"11",0.0906640814577803
"12",-0.124827817887219
"13",-0.136248600346087
"14",-0.197506639774569
"15",-0.186350832682835
"16",-0.195311048840927
"17",0.0851186937647815
"18",0.0388048472101966
"19",-0.22004991178189
"20",-0.121816652364999
"21",-0.245209090375619
"22",-0.152573602596081
"23",-0.0127618878113648
"24",-0.0532449278154512
"25",-0.0907841520601595
"26",-0.0374414278947251
"27",-0.302478806690346
"28",-0.214914056044088
"29",-0.111588158157749
"30",-0.204026950784292
