"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.18830878026486,TRUE,-1.76434585743884,0.539082802366465,FALSE,NA
"2",2,0.0415960786087472,TRUE,-0.667368043864603,1.13433673228593,FALSE,NA
"3",3,0.0290357322424869,FALSE,NA,NA,FALSE,NA
"4",4,0.0311305597463026,FALSE,NA,NA,FALSE,NA
"5",5,-0.0127718256762753,FALSE,NA,NA,FALSE,NA
"6",6,-0.169880832087679,FALSE,NA,NA,FALSE,NA
"7",7,-0.0476004271253809,FALSE,NA,NA,FALSE,NA
"8",8,-0.1791764330438,FALSE,NA,NA,FALSE,NA
"9",9,-0.186227933673575,FALSE,NA,NA,FALSE,NA
"10",10,0.209767360849699,TRUE,-0.305265983701723,0.525809559505433,FALSE,NA
"11",11,0.0721283884435265,FALSE,NA,NA,FALSE,NA
"12",12,-0.0436359218250147,FALSE,NA,NA,FALSE,NA
"13",13,0.0420235010469129,FALSE,NA,NA,FALSE,NA
"14",14,0.0475001530786378,FALSE,NA,NA,FALSE,NA
"15",15,0.240568920368018,FALSE,NA,NA,FALSE,NA
