"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.252418962752722,FALSE,NA,NA,FALSE,NA
"2",2,0.0619473492247984,FALSE,NA,NA,FALSE,NA
"3",3,-0.195528342748377,FALSE,NA,NA,FALSE,NA
"4",4,-0.13247189867761,FALSE,NA,NA,FALSE,NA
"5",5,0.236604693756833,FALSE,NA,NA,FALSE,NA
"6",6,0.014683954689678,FALSE,NA,NA,FALSE,NA
"7",7,-0.0417941533565839,FALSE,NA,NA,FALSE,NA
"8",8,0.14772437618968,TRUE,0.9276426688108,0.970493140426535,FALSE,NA
"9",9,0.201301841178257,FALSE,NA,NA,FALSE,NA
"10",10,-0.0794675005556019,FALSE,NA,NA,FALSE,NA
