"","X","V","Imp","rand"
"1",1,1,0.00127261653552609,0.000177811036209551
"2",2,2,0.000863072946588702,0.312850306726486
"3",3,3,0.00276025165757335,0.0371676092329387
"4",4,4,0.000520309039112501,0.0542706324289242
"5",5,5,0.0349312905802197,0.00785429794090222
"6",6,6,0.0843578512850716,0.00388068821642137
"7",7,7,1.15447878281875e-06,0.273371116928883
"8",8,8,0.0537058818297786,0.000185890494729438
"9",9,9,0.0589815635215292,0.0582570366603227
"10",10,10,0.0125911858002283,0.00198355988283079
