"","V1"
"1",0.252793349763207
"2",-0.25733689521579
"3",1.20911892916389
"4",-0.376736984874483
"5",-1.32885025354812
"6",0.525470884460469
"7",-0.0727496078556318
"8",-0.379355132560587
"9",-0.388385298054935
"10",-0.475234331244525
"11",-0.695168536272345
"12",0.725361984467683
"13",-0.651865959509747
"14",-0.211734922654132
"15",0.227348659268909
"16",1.04455362503305
"17",0.385449532735005
"18",1.01943211870163
"19",-0.501160117293249
"20",1.41341592685197
"21",-0.0283299108066682
"22",-1.69458784144108
"23",-0.0172646861669088
"24",-0.908269409127456
"25",0.796889593897376
"26",0.664797770211727
"27",0.489763322822789
"28",-0.936840156557394
"29",-0.0658933395259049
"30",0.23536768533127
