"","V1"
"1",-0.297465807633075
"2",-0.505752266581124
"3",-0.703512988906644
"4",-0.731163505374961
"5",-0.540343248211006
"6",-0.474269486296871
"7",-0.211561516658275
"8",0.239237059297453
"9",0.385514588519361
"10",-0.321273206834882
"11",-0.171934031118795
"12",-0.16861443690373
"13",-0.347924126064239
"14",-0.556695139700619
"15",-0.433424747956029
"16",-0.612888334848544
"17",-0.457493309506992
"18",-0.47483382132663
"19",-0.120554104474515
"20",0.381100497875411
"21",0.79406127383498
"22",0.766480161624103
"23",0.461077377675218
"24",0.276427218657628
"25",0.591877665464197
"26",0.606149701382756
"27",0.689726785653765
"28",0.474380025034043
"29",0.612673915334439
"30",0.476833111592064
"31",0.574357734752589
"32",0.582804246918264
"33",0.169701684501669
"34",-0.394812627737371
"35",-0.682598550033828
"36",-0.868235066307664
"37",-0.590448102025511
"38",-0.430023013990358
"39",-0.143394745387472
"40",0.0988840418684951
"41",0.372998293768308
"42",0.574289598496159
"43",0.707863201648199
"44",0.774710387206885
"45",0.339475970135621
"46",0.226833054433213
"47",-0.238804649351178
"48",-0.307423654371657
"49",-0.532964448420881
"50",0.140951340348029
