"","X","V","Imp","rand"
"1",1,1,7.99227530595283e-05,0.106404982571906
"2",2,2,0.000252857761359253,0.000110691552315348
"3",3,3,1.42032117547295e-05,0.189145025570352
"4",4,4,0.00127787495498157,1.55807099001684e-05
"5",5,5,0.0890904297510967,0.0031813461951835
"6",6,6,0.00623364866506063,0.0209899873147694
"7",7,7,0.00333890737590665,0.002787461989967
"8",8,8,0.00260472929751742,0.00145778758786337
"9",9,9,0.000159417817785601,0.0445375737873339
"10",10,10,0.00477555512433445,0.0348336016575029
"11",11,11,0.00907615689872463,0.199977549160107
"12",12,12,0.0862984917294555,0.0547587594677302
"13",13,13,0.0082235986748662,0.0174644851261091
"14",14,14,0.00222943020555053,0.00270261993296517
"15",15,15,0.00537673994565671,0.0715965227386254
