"","X","V","Imp","rand"
"1",1,1,0.0369704009348286,0.099929515481322
"2",2,2,0.0146667667674529,0.0281166706355705
"3",3,3,0.000287117875360849,0.0879975020598716
"4",4,4,0.00225986398932654,0.040460849195331
"5",5,5,0.00125908376693463,0.0156834944182378
"6",6,6,0.000450260188916324,0.148437322656248
"7",7,7,0.0567497011524733,0.000775702973361121
"8",8,8,0.046506922787942,0.0610694542475669
"9",9,9,0.0362135029756825,0.150897620726349
"10",10,10,0.0172998491628786,0.057717490507787
"11",11,11,0.00551430221042708,2.00902030994943e-05
"12",12,12,0.0925099622193824,0.0390059796041874
"13",13,13,0.00143907925239351,0.0143444809738967
"14",14,14,0.00506491108439715,2.41096313335777e-07
"15",15,15,0.245165363612022,0.00539027313326
