"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1.17393811236241,0.199479437584035,0.514869148148618,-0.143460405382601,0.947881424745805,-0.55646053804399,0.996116229632169,-1.8283903302013,-0.281681631231796,0.599384734141903,-1.13042824517539,-0.843773178416122,-0.376306779927435,0.996814555368629,-0.38290229594819
"2",1.18680641744705,0.882762797255498,1.75627754811972,-0.0855542862987299,0.248595608690297,0.3803831678825,0.650252849725491,0.0553593255621813,-1.33086897402704,0.147398908384318,-2.12758492093144,0.657041967655735,-1.03387202826577,0.0976612526598765,2.08532057142635
"3",-0.325173644259474,0.325307936470742,0.0920277363001772,-0.88452754265484,-0.00704574727289654,0.111934806714766,-0.572841736453144,-0.0841572013791196,-1.19587930069488,0.391580213363765,-2.53969435471695,1.30257306046492,-0.649673035604988,-1.39483002381436,1.19200664591483
"4",-0.241695642530785,-0.752761638319951,-1.92432583164244,0.0679494788609261,1.6723439867078,-0.334676331002208,1.26768186338176,0.967651804485905,-0.417967808717496,-0.744257752663102,0.550795162921515,0.279163980273324,0.109989997643888,-0.157875387150677,-2.15300669616098
"5",-1.36813936882653,-0.892682812061143,-0.0370014965499742,1.18214787526306,-0.0307039588700312,0.532618749373286,0.170144239579984,-1.9020798658062,-0.375040231171768,0.171120251670459,-0.29327643008886,0.425831613099096,-0.0586346125644393,1.65015247320902,-0.912898103644721
"6",0.451635454668778,-0.676153762093025,0.869300631429178,0.500758159732536,-0.895641854232303,0.887164846915266,0.198854293389662,0.598291587380559,0.367820278058937,0.173311912432895,1.303579982027,-1.39818726187041,-1.15973573252959,-0.132824740762343,1.0897317128665
"7",0.969835382304667,-1.17420664721842,0.087718028456265,1.753402156905,0.880280695223656,0.260039573661461,1.17363201762224,-0.050754531487962,-1.52600986999999,0.130427873764368,-1.44229137114294,-1.51999805366771,0.438871912884802,-0.888219073926982,-2.25524967565968
"8",1.10386272386032,0.273822018812765,0.101429382398295,0.467678063138421,0.84224825627847,2.39292175984941,0.819864169860315,2.23872256948992,-1.05584849393771,-0.318729879018385,1.70588564247634,-0.286508060519098,-0.43014953389184,-1.18337465303694,-0.0777009749485517
"9",0.546985602341655,1.34902106169734,1.83147211066037,-0.443121633387595,0.258240924004653,-0.848450222736462,-0.979630210178798,-0.305115318202248,1.63335710691644,0.230038691795867,-0.178247690880106,0.25053262101286,2.72509725630928,1.09264028685669,0.821100586906431
"10",-0.490752652209582,-1.56439906009999,1.64826473213749,0.366582418361072,-2.34708083054671,-0.800396494360269,0.167351186585097,1.93121982596566,-0.00301703933328472,1.41734922689135,0.352947679353203,-1.73790952260182,0.351385326273175,0.473824407463675,-0.316478422566216
"11",0.578655614653782,-0.537049322329948,0.513245965643604,0.338606645902408,0.0338678709022104,-0.303326317119168,-0.25570967547368,-1.80105346034603,0.328962273570721,1.23000755999646,1.09484001121293,0.273212608481277,1.06569789057574,0.819893594121861,0.992825896768873
"12",0.684392810151354,1.55327543065368,-1.21134901658488,0.0637045654108729,-0.475023393211304,0.603281584219111,-0.227745485407198,-0.631400673971109,1.57052163196755,1.35104966222095,0.400946531338034,-0.716357907850133,0.89645438063043,-1.1234433523134,0.0387145959339195
"13",-0.530966079910223,1.81502949302196,1.26857649190051,1.23704491198971,-0.990384414276082,-0.943956994050139,0.946168353354728,0.25161280924895,-0.158908687662348,-0.70444793637587,-0.658270347468422,-1.58980123245155,-0.402632634514562,-0.139837546044262,-0.801768229371888
"14",-1.59560655264602,2.00979854765064,-1.60443209322489,-1.15585398082075,-1.02596333345692,-0.722168333590485,0.84227169014435,-0.33000313122414,0.875204640231731,-0.364445563875286,0.344891959274866,-1.34881510510714,0.260987827651174,-1.0388203498785,0.639592885321664
"15",-0.175756147822116,-0.701262386862524,-0.613335217816042,-1.38347660737347,0.145440015430703,-0.184824744870955,2.22510600336146,0.823265392867223,0.138812412441677,0.485994133518278,0.104848325990332,-0.0122097936411516,1.52882162535494,0.0342244813655508,0.603690648830135
"16",-0.955485213152302,-0.659446497112721,-0.0264240794200228,0.430604230488393,-2.58180848157566,0.583222734198852,-0.826401680762721,-1.15618659943125,0.583115297036605,0.618350291891807,-0.00767831786654029,-0.109371444767943,0.276201303691259,0.662606356732372,0.20105248814952
"17",0.365350934464237,-0.513032736726064,1.46641353438139,-0.464967590174526,-1.7428171520714,1.03850390531892,-1.45690857207426,-0.489751548293525,-0.621716849396953,0.0273259247174632,-1.7293649835575,0.183440376022404,1.37534473017783,0.445274200112122,0.531726317124746
"18",-1.57309797747159,-1.2328183105644,0.22533017153628,0.943198295125109,0.247267912865402,-1.34066184522995,-1.03045498667384,-2.64034121951268,1.60863433128961,-1.35984841021917,0.566423815067466,0.154269348491667,0.892543724701729,0.344062420498077,-0.457935963122342
"19",1.49342176663256,0.506330683762934,0.193853557434673,0.264514610253725,0.213379638073586,0.249281523753081,1.15503778327122,-0.167287220208912,1.17607354944363,0.758301128953256,-0.472955522688295,-0.765795118535321,-0.50645840270686,-0.77595472071463,1.17977125313878
"20",1.77969017706482,0.784537204871789,-0.988685598313694,-0.20883616014135,0.774194989052068,-1.41882937603196,0.646999796209687,0.488070036589045,0.720643046466021,-2.5395131072628,1.33819440897119,0.524472470084867,0.646723460280292,-1.18811079952856,1.05103692992051
"21",1.07482624560385,0.173948134866932,-0.792362243893029,0.330927483445904,1.64804361279694,-0.416726305435945,1.20775765579885,0.0279427619906495,0.820670553385417,1.58906981519511,-1.23096855847307,1.30119309261094,-1.61479454563624,-0.429738966467105,0.0327081755634515
"22",-0.999760781267783,-0.545475323488758,1.57475948610902,0.24621843976867,-0.648017786187937,0.429347904136202,-1.16002882608721,-1.84029681958137,-0.395847913656917,0.558148798920841,2.12910997190704,-0.0755942250304635,-0.255823664055943,-1.285438914346,-0.15678944607033
"23",1.64755852272568,-0.685736424297659,0.274678119301232,0.316544344882304,1.05394806527324,0.0277722293072421,1.24550213126121,1.68303496378588,-1.13637460554403,-0.878860844304349,1.37731799229714,0.580983854341802,0.736750257487332,1.5832030628303,1.5577734376628
"24",-0.649593170815351,0.637280604616822,-0.408475036835508,0.104305656421622,-1.62921571599075,-0.270915764190438,-0.33441160548972,0.365911900489699,-0.260387503623047,1.91972434317421,1.12618375290785,-0.272474638431229,0.0157661344950136,0.610408934221525,-0.615102372005248
"25",-1.13824943045325,-0.873100523273999,-0.215044956694098,0.40716383961302,1.03743036957753,-1.74055898470482,1.18347203554569,-0.924909452716293,-1.32001393248845,-2.12746567175002,1.15719252683519,0.0863653534728503,-1.49216191279236,-1.60474203322397,-0.238847986983202
"26",1.09120660709716,2.13038370980263,-1.69320801118476,-0.482608358146142,0.0183664569157401,0.0630039667039746,-0.80935891244589,-0.523104264849948,-0.341208431426132,-0.388517018525604,1.12778250021589,-0.169134230057443,-0.0643798729984464,-0.101118262422358,-0.0105127900466029
"27",0.173851801012171,0.454691227047471,2.59644454781231,2.29281074227467,-0.270803888585809,0.829372598555203,0.416015400897585,1.01570239748736,-3.10000974354751,0.737581328332861,-0.250444219590741,1.52253516237839,-1.29749264481891,1.55254025555503,-0.942962018038387
"28",-1.83280545447791,-0.0014308431895234,-0.396769694436106,-1.31567566491807,0.79740358955782,-0.386508806361546,0.95772148110156,0.359830471051885,-0.106161172236028,0.234016885804356,0.0933082631103065,0.174074568930148,0.0225799605384127,0.299493073325846,-1.86673449947944
"29",-1.64100074287885,-0.638637707543791,-0.618917244064768,0.911287455470781,0.438856137576082,-0.429409146838374,0.323309022240964,0.746584863921772,0.122806918625169,-0.364407113315881,-0.322951193384948,0.697392646956031,-0.93098905200346,0.156290609004562,-0.762165096291638
"30",0.379866414665868,0.324810222637048,0.377796643976316,-1.50895227494497,-0.543738985631166,-1.05351522888678,-0.527992086596279,-0.0108887197658504,1.29988753285222,0.4570819273517,-1.15119670126452,-1.16985360385403,0.324757654024619,1.29644449330488,-0.113437947624545
"31",-0.0634177878301754,-0.699941655879851,1.46590065452193,1.24439675319708,-0.304369174656374,-0.656515952313676,0.288114864855887,-0.603937876159385,1.38067202985623,-0.863888273763895,-0.0192826404146872,1.37302823338447,1.19683864113254,-1.81517114244123,-0.518474162540887
"32",1.04318549701408,0.971232433169926,0.41481937429969,1.06608854553306,1.23740455016019,1.46727694682584,0.0958351806681503,1.0987580573605,-0.662736538754091,-0.455101866252136,0.480535011028162,-1.75726035721384,0.225437657199963,1.66698500246295,-1.00079838873647
"33",-0.629492082831458,-0.999193405348971,-0.281361878472419,0.391595436419501,1.12249129157994,0.995744546850675,-0.0340503031398232,-0.0306234903298702,1.44340640671577,2.48742743710105,-0.706847059566643,1.3790382469097,-1.01637124966216,-1.09225712975588,-0.652509488804593
"34",-1.09566591184377,0.176137170142626,0.569915678060139,2.31140610282907,-0.675599904234308,-1.6809318522919,-1.31268413684162,1.07137234517607,0.377874433913725,0.523923929956549,-0.679712637927548,1.90590899128677,0.0416512743935714,-0.14249559376425,-1.3848785352627
"35",0.00929934485223634,-0.828069321293446,-0.450903250683655,-0.248858289194155,1.04816435521469,-0.304541506561285,-0.788162832640157,0.942285832262542,-0.642110732141039,-0.593174297257982,-0.0840148430127679,0.200716555817152,-0.615299803697197,-0.37649069582464,1.36646143819452
