"","X","V","Imp","rand"
"1",1,1,0.000412592033845391,0.0274852916510591
"2",2,2,0.00892291901750224,0.018714220821474
"3",3,3,0.000981804380671653,0.0275776295916366
"4",4,4,8.00212565359782e-05,0.0217697576991426
"5",5,5,0.0015325241922914,0.0124798831899835
"6",6,6,0.00309848796211649,0.00118278301864737
"7",7,7,0.00090706651624301,0.186371079952118
"8",8,8,0.0139903335941593,0.00942134185750165
"9",9,9,0.000383648910905615,0.03865374444508
"10",10,10,0.000120013119889458,0.00997202991628774
"11",11,11,0.00527652575174479,0.0446095584333758
"12",12,12,0.015595255260592,0.0273024674295148
"13",13,13,0.000594419521932253,3.12202120203881e-06
"14",14,14,0.00438729188570102,0.264678855968508
"15",15,15,0.00625464922399715,0.0597294073143035
