"","X","V","Imp","rand"
"1",1,1,0.00781136381112891,0.000665995971802591
"2",2,2,0.145143212548166,0.0768845940058046
"3",3,3,0.00031940211332326,0.0101014407733368
"4",4,4,0.0260669474143088,0.0957109686086346
"5",5,5,0.0476179151566065,0.102236294954692
"6",6,6,0.000467120948153611,0.0811872920064019
"7",7,7,0.00442362640686106,0.043358373477979
"8",8,8,0.0881673259541009,0.00290664539333432
"9",9,9,0.0371371714507757,0.000993512275457308
"10",10,10,0.0466962901163353,0.0666502777388015
"11",11,11,0.0468684561429793,0.00272593264652128
"12",12,12,0.0450371725421336,0.000108547773134815
"13",13,13,0.0484915483851733,0.152346487705772
"14",14,14,0.0081237727899791,0.0124261609419869
"15",15,15,0.00999268191956135,0.101679746806777
