"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0839757739254439,0,NA,NA,FALSE,NA
"2",2,0.260439193041755,0,NA,NA,FALSE,NA
"3",3,-0.134972582953816,0,NA,NA,FALSE,NA
"4",4,0.19690528345155,0,NA,NA,FALSE,NA
"5",5,0.0303473605281604,0,NA,NA,FALSE,NA
"6",6,-0.0892676909377396,0,NA,NA,FALSE,NA
"7",7,0.0237515511528445,0,NA,NA,FALSE,NA
"8",8,-0.130684466154931,0,NA,NA,FALSE,NA
"9",9,-0.269348160335619,0,NA,NA,FALSE,NA
"10",10,0.00109368046651639,0,NA,NA,FALSE,NA
"11",5,0.138264166933819,0,NA,NA,TRUE,10
