"","X","V","Imp","rand"
"1",1,1,0.0105673667418412,0.0171429589233813
"2",2,2,0.00187481891000901,0.0253071257258751
"3",3,3,0.00286795460458555,0.118810555847072
"4",4,4,0.00709379129650289,0.0575903086194944
"5",5,5,0.000525579541398467,0.0547716531134668
"6",6,6,0.000241959484947224,0.14802833943577
"7",7,7,0.0089090796372959,0.0152343249289056
"8",8,8,7.54809186202717e-05,0.0125213301864599
"9",9,9,0.00397523131269114,0.00446824717796639
"10",10,10,0.0115961140717826,0.000177290671110958
"11",11,11,0.00331448215002005,0.0561947042415144
"12",12,12,0.000343105249693341,0.0268506948966678
"13",13,13,0.00860350928485996,0.00924721829883316
"14",14,14,4.63021240948612e-05,0.195870027047043
"15",15,15,0.00244988006960475,0.00777429729217943
