"","X","V","Imp","rand"
"1",1,1,0.289410402967823,0.000391163092937667
"2",2,2,0.0901480281748484,0.00962565846755845
"3",3,3,0.0103304463265315,0.0229814198011762
"4",4,4,8.11856297731891e-05,0.045621862508973
"5",5,5,0.000448379875650109,0.0196131329179653
"6",6,6,0.019638879618882,0.00883925617671951
"7",7,7,0.0202946807666212,0.000256416695346731
"8",8,8,0.0100281938965858,0.18940496620876
"9",9,9,3.79327664547642e-05,0.0484881186118595
"10",10,10,0.187350158990898,0.10373964397154
"11",11,11,0.0545395922007622,0.0051266383976036
"12",12,12,0.00664969973435046,0.121958378407445
"13",13,13,0.0266872226332932,0.00875947267329882
"14",14,14,0.0163897466413168,0.0882520387325599
"15",15,15,0.0108307767507681,0.0768735493792435
