"","X","V","Imp","rand"
"1",1,1,0.0139204141244554,2.58604680134291e-05
"2",2,2,0.0822008677536213,0.0127571359656486
"3",3,3,0.0244066178409266,0.0164431869955181
"4",4,4,0.0882773488542505,0.18965478970248
"5",5,5,0.00270215480009105,0.0174922598702989
"6",6,6,0.0125968752819765,0.000213648433149345
"7",7,7,0.0914301449825985,0.0605174735764932
"8",8,8,5.20385624217903e-06,0.0642110208581519
"9",9,9,0.00162989927959067,0.0332651973865108
"10",10,10,0.460079694461553,6.76237205858834e-05
"11",11,11,0.458114690780095,0.101481438585044
"12",12,12,0.0170719756146728,0.213453323337485
"13",13,13,0.0769817668306787,0.0318032879892401
"14",14,14,0.0432684688133124,0.000869013648008667
"15",15,15,0.0218056541651958,0.00772831907655162
