"","X","V","Imp","rand"
"1",1,1,0.00363097289179597,0.00873029695873215
"2",2,2,0.00126468246867641,0.12709757441073
"3",3,3,0.0232782898204718,0.00213903932553786
"4",4,4,0.0124065394982205,0.0028941302479293
"5",5,5,0.00998176519473807,0.00292619560895234
"6",6,6,0.00133706417148591,0.00648629389076059
"7",7,7,0.0105395220516281,0.340867465548607
"8",8,8,0.00485805240131947,0.00621093728953634
"9",9,9,0.0065878635679842,0.00121522135110761
"10",10,10,0.101999969927844,0.00046241802450708
"11",11,11,0.0440642937812652,0.0416883243062019
"12",12,12,0.000886558841628173,0.00014439227579565
"13",13,13,0.0156807208947989,0.00154195960817217
"14",14,14,0.00403423033867307,0.175253493475694
"15",15,15,0.00942750680113111,0.032336757133635
