"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0299350950899187,0,NA,NA,FALSE,NA
"2",2,-0.025774964438188,0,NA,NA,FALSE,NA
"3",3,-0.0209822892491979,0,NA,NA,FALSE,NA
"4",4,0.050437922938852,0,NA,NA,FALSE,NA
"5",5,0.0458080518828626,0,NA,NA,FALSE,NA
"6",6,0.0305728321259135,0,NA,NA,FALSE,NA
"7",7,0.0103488031101085,0,NA,NA,FALSE,NA
"8",8,0.0773747826823574,0,NA,NA,FALSE,NA
"9",9,0.178800305318788,0,NA,NA,FALSE,NA
"10",10,-0.0858330364727051,0,NA,NA,FALSE,NA
"11",3,-0.0973910665775709,0,NA,NA,TRUE,5
