"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0654963451468627,0,NA,NA,FALSE,NA
"2",2,-0.118353560155705,0,NA,NA,FALSE,NA
"3",3,0.0328780437757579,0,NA,NA,FALSE,NA
"4",4,-0.0474999375645922,0,NA,NA,FALSE,NA
"5",5,-0.0543788652931194,0,NA,NA,FALSE,NA
"6",6,-0.0721536267559696,0,NA,NA,FALSE,NA
"7",7,-0.090769325756382,0,NA,NA,FALSE,NA
"8",8,-0.049212584128059,0,NA,NA,FALSE,NA
"9",9,-0.010288954689638,0,NA,NA,FALSE,NA
"10",10,0.10610386368281,0,NA,NA,FALSE,NA
"11",11,0.0623936633654526,0,NA,NA,FALSE,NA
"12",12,-0.0168315701195793,0,NA,NA,FALSE,NA
"13",13,-0.00268499416810249,0,NA,NA,FALSE,NA
"14",14,-0.0390437701076952,0,NA,NA,FALSE,NA
"15",15,-0.0675191831206388,0,NA,NA,FALSE,NA
"16",8,0.0201366158421645,0,NA,NA,TRUE,11
