"","X","V","Imp","rand"
"1",1,1,0.0469125095261071,0.0732852091898082
"2",2,2,0.0101073446423678,0.0902132265674969
"3",3,3,0.00382807567429631,0.00133627669082386
"4",4,4,0.0253476532707456,0.000513206043414056
"5",5,5,0.0516002022578068,0.0387696012529731
"6",6,6,0.0401507879276595,0.00142232142243291
"7",7,7,0.00371822176561691,0.269137740552449
"8",8,8,0.00575882911810615,0.00644988304332358
"9",9,9,6.9736244315277e-07,0.0350945415124446
"10",10,10,0.0309853317972631,0.0115171895484166
"11",11,11,0.00158976981970654,0.05418670160163
"12",12,12,0.0228652979789861,0.00530274002265333
"13",13,13,0.00602948648696002,0.0452910725841359
"14",14,14,0.00123456527871877,0.0796225077897515
"15",15,15,0.00496241572230405,0.0377565752693557
