"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.213532557517347,0,NA,NA,FALSE,NA
"2",2,-0.139933989167413,0,NA,NA,FALSE,NA
"3",3,0.0663248628302134,0,NA,NA,FALSE,NA
"4",4,0.0140698207303171,0,NA,NA,FALSE,NA
"5",5,-0.257040423394242,0,NA,NA,FALSE,NA
"6",6,-0.0850938368019035,0,NA,NA,FALSE,NA
"7",7,0.173447707278385,0,NA,NA,FALSE,NA
"8",8,0.0989924235062985,0,NA,NA,FALSE,NA
"9",9,0.00745743006893269,0,NA,NA,FALSE,NA
"10",10,0.00656106200834901,0,NA,NA,FALSE,NA
"11",11,0.0154445905002368,0,NA,NA,FALSE,NA
"12",12,0.0401928585836902,0,NA,NA,FALSE,NA
"13",13,0.0261462812440318,0,NA,NA,FALSE,NA
"14",14,0.00526506406739816,0,NA,NA,FALSE,NA
"15",15,-0.0884243575190275,0,NA,NA,FALSE,NA
"16",1,0.151876400731774,0,NA,NA,TRUE,14
"17",10,-0.182951067636036,0,NA,NA,TRUE,15
