"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.00717813095815969,FALSE,NA,NA,FALSE,NA
"2",2,-0.0262331331383621,FALSE,NA,NA,FALSE,NA
"3",3,-0.172656695296903,FALSE,NA,NA,FALSE,NA
"4",4,-0.0715811821996643,TRUE,-1.08604394343567,0.0264446493963796,FALSE,NA
"5",5,-0.050751089897482,FALSE,NA,NA,FALSE,NA
"6",6,-0.0197456938757483,FALSE,NA,NA,FALSE,NA
"7",7,-0.077651308465334,FALSE,NA,NA,FALSE,NA
"8",8,-0.00847625646139869,FALSE,NA,NA,FALSE,NA
"9",9,0.107471848865823,FALSE,NA,NA,FALSE,NA
"10",10,-0.0779266598608067,FALSE,NA,NA,FALSE,NA
"11",1,-0.00195319764246428,FALSE,NA,NA,TRUE,3
"12",7,-0.0123696043255429,FALSE,NA,NA,TRUE,9
