"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0679138385137455,0,NA,NA,FALSE,NA
"2",2,0.182538805953285,0,NA,NA,FALSE,NA
"3",3,-0.0195425041828211,0,NA,NA,FALSE,NA
"4",4,0.211103752118667,0,NA,NA,FALSE,NA
"5",5,0.0368758883810398,0,NA,NA,FALSE,NA
"6",6,0.109474785155135,0,NA,NA,FALSE,NA
"7",7,-0.569662398033859,0,NA,NA,FALSE,NA
"8",8,-0.051034191011363,0,NA,NA,FALSE,NA
"9",9,0.290475199127608,0,NA,NA,FALSE,NA
"10",10,0.0582302686564964,0,NA,NA,FALSE,NA
"11",4,-0.0439136822812528,0,NA,NA,TRUE,10
"12",6,-0.222385309062937,0,NA,NA,TRUE,10
