"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0891165740420715,FALSE,NA,NA,FALSE,NA
"2",2,0.0259318425840058,FALSE,NA,NA,FALSE,NA
"3",3,-0.0123400107001918,FALSE,NA,NA,FALSE,NA
"4",4,0.137301421272244,FALSE,NA,NA,FALSE,NA
"5",5,-0.0787382579031804,TRUE,0.847832117356095,0.710401069330883,FALSE,NA
"6",6,0.03093201717692,FALSE,NA,NA,FALSE,NA
"7",7,-0.0935351909788718,TRUE,-0.499370975147544,0.119667829480022,FALSE,NA
"8",8,0.129799208537418,FALSE,NA,NA,FALSE,NA
"9",9,-0.0236017758230209,TRUE,1.0503480385567,0.220757932902765,FALSE,NA
"10",10,-0.0338168831480432,FALSE,NA,NA,FALSE,NA
"11",4,0.0203729024161197,FALSE,NA,NA,TRUE,6
