"","V1"
"1",-0.066516342203586
"2",-0.277724924425568
"3",0.123734402437737
"4",0.120466789729027
"5",-0.271988616016223
"6",-0.0275298792197754
"7",0.0734722915931506
"8",-0.093086143124079
"9",0.339206909754693
"10",0.202472265571621
"11",0.340733172667983
"12",-0.0240305841501303
"13",0.0629256481077719
"14",0.427446457310445
"15",0.467301983124775
"16",-0.189182778069953
"17",-0.229248702834181
"18",0.254370481379482
"19",-0.412310583259205
"20",0.0605000070319501
"21",-0.29316352062545
"22",0.0968682192001118
"23",-0.48003138086774
"24",-0.20631423901814
"25",-0.050605817895824
"26",-0.0699367076807704
"27",-0.0566677702749765
"28",0.305138181675972
"29",0.189602336595259
"30",-0.315901156514379
