"","X","V","Imp","rand"
"1",1,1,0.033950207842645,0.00207709725249975
"2",2,2,1.67452074279813e-05,0.00150546254891893
"3",3,3,0.0211592607303608,0.0118851386460036
"4",4,4,0.0658459277783756,0.00768179382439387
"5",5,5,0.000763169322196498,0.0218462784104374
"6",6,6,0.0100941043124552,0.047879833242984
"7",7,7,0.00819487714571366,0.196537463191678
"8",8,8,0.0528758135976324,0.01119195810099
"9",9,9,0.0813834915148742,0.00125527003820675
"10",10,10,0.0400182061992476,0.00341986510421253
"11",11,11,0.0523138417450503,0.0430353550768047
"12",12,12,0.0045289263055926,0.369223424024083
"13",13,13,0.1238153540269,0.0150842085087325
"14",14,14,0.0658455262364907,0.00609405119424078
"15",15,15,0.00168972077602631,0.0112792229657024
