"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0326079601563646,FALSE,NA,NA,FALSE,NA
"2",2,-0.0635587039391143,FALSE,NA,NA,FALSE,NA
"3",3,-0.0872744359619109,FALSE,NA,NA,FALSE,NA
"4",4,-0.347389454813035,FALSE,NA,NA,FALSE,NA
"5",5,0.0286130287757845,FALSE,NA,NA,FALSE,NA
"6",6,0.00141155246477893,FALSE,NA,NA,FALSE,NA
"7",7,-0.218539724180547,FALSE,NA,NA,FALSE,NA
"8",8,-0.0341003704517622,FALSE,NA,NA,FALSE,NA
"9",9,0.227864186324249,TRUE,-0.520006056415316,0.779312087483374,FALSE,NA
"10",10,-0.0135569282407675,FALSE,NA,NA,FALSE,NA
"11",2,-0.121076029866682,FALSE,NA,NA,TRUE,3
