"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.029453058187777,TRUE,0.0465031200090025,1.40068143903615,FALSE,NA
"2",2,-0.0221515431855674,FALSE,NA,NA,FALSE,NA
"3",3,0.0758477368803503,FALSE,NA,NA,FALSE,NA
"4",4,-0.0273060937239936,FALSE,NA,NA,FALSE,NA
"5",5,0.0025115623410049,FALSE,NA,NA,FALSE,NA
"6",6,0.096674911985559,TRUE,-0.114136568090655,0.0455041346140206,FALSE,NA
"7",7,0.144962942848043,TRUE,0.634205863273459,0.586769691987896,FALSE,NA
"8",8,-0.00251983709852217,FALSE,NA,NA,FALSE,NA
"9",9,-0.0144309972325045,FALSE,NA,NA,FALSE,NA
"10",10,0.126032133955465,FALSE,NA,NA,FALSE,NA
"11",1,-0.0218293881833061,FALSE,NA,NA,TRUE,4
"12",2,-0.0879743136222751,FALSE,NA,NA,TRUE,5
