"","X","V","Imp","rand"
"1",1,1,1.52196054925897e-05,0.0227679191275669
"2",2,2,0.00352546533032176,0.00227703389324981
"3",3,3,5.2726544249432e-05,0.0114805177491403
"4",4,4,0.00021674460325206,0.00252756353131709
"5",5,5,0.000603929636664272,0.00692218533489521
"6",6,6,0.00142589842975725,0.025573147318526
"7",7,7,0.0146944467682256,0.0659209413213727
"8",8,8,0.000618620028573895,0.00230476775303167
"9",9,9,0.00674963057343966,0.0559085342645831
"10",10,10,0.0101910687765313,0.0020177450133379
"11",11,11,7.21121148312596e-05,0.00342311643879713
"12",12,12,0.012285534446655,0.0379320025956522
"13",13,13,0.00672335678475825,0.00344540151374789
"14",14,14,0.000229756387491654,7.99350877447059e-05
"15",15,15,0.00505290902494422,0.507413543770672
