"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.230579185098055,FALSE,NA,NA,FALSE,NA
"2",2,0.0944235591045243,FALSE,NA,NA,FALSE,NA
"3",3,-0.105176361046009,FALSE,NA,NA,FALSE,NA
"4",4,0.0704303513356179,FALSE,NA,NA,FALSE,NA
"5",5,-0.00419791693704289,FALSE,NA,NA,FALSE,NA
"6",6,-0.346405039380756,TRUE,-1.25481212649657,0.100601525045931,FALSE,NA
"7",7,0.101077899400368,FALSE,NA,NA,FALSE,NA
"8",8,-0.061433806264213,FALSE,NA,NA,FALSE,NA
"9",9,-0.0932493787975285,FALSE,NA,NA,FALSE,NA
"10",10,0.0764612476549589,FALSE,NA,NA,FALSE,NA
"11",11,0.0480643078713496,TRUE,-0.254008980080447,0.851515144067717,FALSE,NA
"12",12,0.0468338769290984,FALSE,NA,NA,FALSE,NA
"13",13,-0.0676026212175269,TRUE,-1.18783001149672,1.39976885145477,FALSE,NA
"14",14,-0.106904740576973,FALSE,NA,NA,FALSE,NA
"15",15,0.0525275229466757,FALSE,NA,NA,FALSE,NA
"16",8,0.00377151828984693,FALSE,NA,NA,TRUE,11
