"","X","V","Imp","rand"
"1",1,1,0.0059893249137645,0.0280551440587301
"2",2,2,0.011652827053813,0.00518137725645355
"3",3,3,0.0976425152991094,0.015496587752164
"4",4,4,0.0703723767488678,0.118666778286139
"5",5,5,0.00953469030935905,0.00477146749601771
"6",6,6,0.226619649809322,0.0248759903106401
"7",7,7,0.054323306531165,0.0285782946107329
"8",8,8,0.190633330155925,0.00818359666674044
"9",9,9,0.00137574900692052,0.0362124008014467
"10",10,10,0.00932551693315428,0.221180204611988
"11",11,11,0.00361091188384067,0.00115618933031488
"12",12,12,0.00763643826083484,0.0452438919851045
"13",13,13,0.0154896183139524,0.135318968516298
"14",14,14,0.00273475810994907,0.073521304146363
"15",15,15,0.00461130209654069,0.00344401187228844
