"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0433868040879341,FALSE,NA,NA,FALSE,NA
"2",2,-0.0837081930706772,TRUE,-1.47861723444166,1.67003677404466,FALSE,NA
"3",3,-0.087655744088661,FALSE,NA,NA,FALSE,NA
"4",4,-0.128112793264819,FALSE,NA,NA,FALSE,NA
"5",5,0.110868675364458,FALSE,NA,NA,FALSE,NA
"6",6,-0.0830354180701445,FALSE,NA,NA,FALSE,NA
"7",7,0.0123048855766599,FALSE,NA,NA,FALSE,NA
"8",8,0.00812420550192639,FALSE,NA,NA,FALSE,NA
"9",9,-0.0971312165840768,FALSE,NA,NA,FALSE,NA
"10",10,0.000874360794454151,FALSE,NA,NA,FALSE,NA
"11",1,-0.0258876781321085,FALSE,NA,NA,TRUE,7
