"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.144619732172226,FALSE,NA,NA,FALSE,NA
"2",2,-0.173737315245536,FALSE,NA,NA,FALSE,NA
"3",3,0.16942664714964,FALSE,NA,NA,FALSE,NA
"4",4,0.00563003717969702,TRUE,-0.132679145296847,0.306912985630333,FALSE,NA
"5",5,0.363843496009131,FALSE,NA,NA,FALSE,NA
"6",6,-0.131317871625038,TRUE,1.30428488329454,0.45760298660025,FALSE,NA
"7",7,0.207264442623678,TRUE,-0.233418815568667,0.819810537894955,FALSE,NA
"8",8,-0.224847615884735,FALSE,NA,NA,FALSE,NA
"9",9,-0.366781659589409,FALSE,NA,NA,FALSE,NA
"10",10,0.260601870645521,FALSE,NA,NA,FALSE,NA
"11",3,-0.192455379777471,FALSE,NA,NA,TRUE,4
