"","X","V","Imp","rand"
"1",1,1,0.0124226417604034,0.0176589965195056
"2",2,2,3.79296193921742e-05,0.0235524837109864
"3",3,3,0.153457727308101,0.000958541717282731
"4",4,4,0.0119516388533183,0.000518020554124949
"5",5,5,0.0262823635116374,0.00056182157297499
"6",6,6,0.00247275289019867,0.132544432397152
"7",7,7,0.0045774793323016,0.0195295654393806
"8",8,8,0.00419666671507888,0.0543406682907856
"9",9,9,0.168169711865706,0.184732998984206
"10",10,10,0.0415212450625988,0.000135056917571429
"11",11,11,0.107087172703343,0.00120828708704684
"12",12,12,0.000443255379302298,0.0440733151091744
"13",13,13,0.474778919135481,0.00223098818633074
"14",14,14,0.0371757185296763,0.158534802333607
"15",15,15,0.00428249408049441,0.10954053485413
