"","X","V","Imp","rand"
"1",1,1,0.000980506534972875,0.070145707746346
"2",2,2,0.00288088868634855,0.0305703005854104
"3",3,3,0.0825869560051345,0.00868298032461085
"4",4,4,0.0141271178377052,0.170971758224427
"5",5,5,0.00400045193043696,0.022383242996272
"6",6,6,0.00586224415341793,0.0115950462707699
"7",7,7,0.0421199624531517,0.01429254100346
"8",8,8,0.0173860761848506,0.0644276752732318
"9",9,9,0.00326921485022344,0.000697271989352908
"10",10,10,0.0216997670610521,0.0454390733343467
"11",11,11,0.0272441967110239,0.0884337217327988
"12",12,12,0.00721564060544509,0.0681424183970168
"13",13,13,0.00022313829537972,0.0793327437104282
"14",14,14,0.000129164711958143,0.00405877068169098
"15",15,15,0.0202419731954794,0.0706407486709091
