"","X","V","Imp","rand"
"1",1,1,0.00237453591009324,0.0517416663215
"2",2,2,0.000622496038378802,0.132381415727478
"3",3,3,0.00330089031381463,0.0350678308842571
"4",4,4,0.000313445877745855,0.191860917007818
"5",5,5,0.00344727573775971,0.144048136521398
"6",6,6,0.00563905677105858,0.00132531639661201
"7",7,7,0.00489990200576901,0.00147219937054457
"8",8,8,0.0164352741358676,0.0242216979558442
"9",9,9,0.000455197756908708,0.00770606481523992
"10",10,10,0.0144902010283551,0.00418764040983198
"11",11,11,0.00015820898130472,0.0583132163197287
"12",12,12,0.00171590515018707,0.00868555254086942
"13",13,13,0.00533146107851678,0.00820174210006088
"14",14,14,0.00205590780399961,0.0179581596738277
"15",15,15,0.00119023383388606,0.0628220605184008
