"","V1"
"1",-0.557863927934592
"2",-1.43067371469347
"3",-1.67306209060081
"4",-1.03779997199371
"5",-1.20089697890299
"6",-0.736826048238778
"7",-0.108867280976293
"8",0.139467999914358
"9",0.310087231370625
"10",0.709958910510369
"11",0.546073464474914
"12",0.528181552043232
"13",1.22459321103084
"14",1.4266269666423
"15",1.02013158465516
"16",0.82663269091783
"17",0.871363871576726
"18",0.0798525588907964
"19",-0.5578855226575
"20",-1.05763630895808
"21",-0.736168833339328
"22",-0.36487684429271
"23",0.52488611464559
"24",0.752265151092378
"25",0.549506441753144
"26",-0.0589310954245635
"27",0.135083872010853
"28",-0.314019131436561
"29",-0.833144282317875
"30",-0.664404465067365
"31",-0.738032803224449
"32",-0.579067955922438
"33",-0.868253564211361
"34",-0.76293825732588
"35",-0.800577791440478
"36",-0.333697932979244
"37",0.121757499486066
"38",0.160230736648819
"39",-0.087853075255917
"40",-0.320756137398201
"41",-0.284093905709703
"42",0.0331444110017688
"43",-0.329481441455367
"44",-0.631926487269808
"45",-0.738758957547594
"46",-1.15889152986762
"47",-1.19531896193184
"48",-1.66701447104218
"49",-0.929057127528846
"50",-0.935916412966556
"51",-0.841794976088867
"52",-0.619284014052347
"53",-0.221597039629549
"54",0.00181726443532281
"55",1.06165553713978
"56",0.97592011459837
"57",0.854546581049148
"58",1.18020535184197
"59",1.44038764316475
"60",1.3122907943387
"61",0.844407943155855
"62",0.923854130685828
"63",0.324465438571334
"64",0.308704494382246
"65",0.126345005277685
"66",0.37936736432238
"67",0.661004308599363
"68",0.306723727881094
"69",-0.393812059550921
"70",-0.319728421865816
"71",0.494366326298112
"72",0.648727477083462
"73",0.562304424915155
"74",-0.0233246953458845
"75",-0.36182885522621
"76",-0.19390341208413
"77",-0.409354263059555
"78",0.119143236353896
"79",0.113485335325836
"80",0.286929733117167
"81",0.657514182616542
"82",0.756723978199666
"83",0.623308784707038
"84",1.03830305565278
"85",1.00616605066596
"86",0.64129351430012
"87",0.511549058154625
"88",0.974713403013112
"89",0.487477993354447
"90",0.674375364298942
"91",0.464532865033783
"92",0.752778272557909
"93",0.409291829359041
"94",-0.306781544904123
"95",-0.581627119461274
"96",-0.187590530938634
"97",-0.549527701825175
"98",-1.03998865085216
"99",-1.15079149107054
"100",-0.988896767249909
