"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0487292100294396,FALSE,NA,NA,FALSE,NA
"2",2,0.0249498705082572,FALSE,NA,NA,FALSE,NA
"3",3,0.0574533751298793,FALSE,NA,NA,FALSE,NA
"4",4,-0.0177044027785705,FALSE,NA,NA,FALSE,NA
"5",5,0.0587135055822739,FALSE,NA,NA,FALSE,NA
"6",6,-0.0750936533340773,FALSE,NA,NA,FALSE,NA
"7",7,0.0699993000377076,FALSE,NA,NA,FALSE,NA
"8",8,0.12820013313514,FALSE,NA,NA,FALSE,NA
"9",9,0.0213353639975677,FALSE,NA,NA,FALSE,NA
"10",10,-0.120375250896333,FALSE,NA,NA,FALSE,NA
"11",11,-0.0125781151729788,FALSE,NA,NA,FALSE,NA
"12",12,-0.0414234854905652,TRUE,0.0950212189922495,1.97752153865042,FALSE,NA
"13",13,-0.073016854756397,FALSE,NA,NA,FALSE,NA
"14",14,-0.0453421195358092,FALSE,NA,NA,FALSE,NA
"15",15,0.0344997657076981,FALSE,NA,NA,FALSE,NA
