"","X","V","Imp","rand"
"1",1,1,0.00325929979436719,6.01559119298019e-06
"2",2,2,0.0442427226009909,0.00263324027863745
"3",3,3,0.00104837924518529,0.072949228346135
"4",4,4,0.0163889657927926,0.00588849975294207
"5",5,5,0.0664642315507132,0.00665133947024321
"6",6,6,0.00503130556494129,0.0614663193005033
"7",7,7,0.00221836825630956,0.0063191012700357
"8",8,8,0.0603878780687644,0.00263632744957427
"9",9,9,0.00576779072017376,0.0697101923266885
"10",10,10,0.000212923870445645,0.0891732552849127
"11",11,11,0.00030614957638022,0.383979890304491
"12",12,12,0.0312765587342916,0.0369323593004388
"13",13,13,0.00390015202377203,0.00229836789322207
"14",14,14,0.00938453105954899,0.00223256763785496
"15",15,15,0.000107124889111159,0.00712193939930722
