"","V1","V2","V3","V4","V5"
"1",-1.03483721315087,0.15102697477997,-0.143399882640659,-1.3429707568716,0.903773595720525
"2",0.909736517203412,0.447737563179062,0.432547120079449,-0.39334433341369,-0.94373126136804
"3",-0.6176529942253,-0.156646568229886,-0.768913312797305,0.848682537899,-0.892898822014254
"4",0.493771471423332,-1.83711272428333,-0.754884208391621,-0.289984528606767,1.44746298223167
"5",0.350866396611166,-2.31940765151436,-0.259809570860845,-0.285881771282773,0.118736938520762
"6",-0.846997154257448,-0.972972625756929,-1.97612515831614,-0.373682189680012,0.634970484207212
"7",0.412068080174616,-1.05251682424543,-0.0322746531503037,2.39951280678435,0.78846558001277
"8",-1.07075534737604,0.244610525412869,-0.671918953211159,-0.620583359630914,1.24170274234382
"9",-0.466923901835322,-0.273649780035395,0.971681685013334,-1.39461250329242,-1.56461207656127
"10",0.582057392692723,0.877005141130374,1.53116589558231,1.93332410691659,0.951660819780876
"11",-1.0503235923873,-0.506583870459475,0.615628329124166,0.118871193364853,0.519950832848196
"12",-0.816850106439685,0.0305870090424846,0.179262585571516,-0.0294770250510642,-0.848989895122242
"13",-0.132069509290249,0.161605700516992,-0.627115224987424,1.40717373212682,0.198502445228323
"14",0.751440223485015,-0.889659111000955,-1.77870131528635,1.17699079259871,0.504626582326494
"15",0.270780660008631,-1.01083895646475,0.550699265953026,0.278207914539793,-1.19154898677718
"16",-1.26188379021724,0.916702199678291,1.89360052252477,-1.12105011418222,0.46680707560076
"17",-0.549974660799613,0.74571758492465,-0.860168019626339,-0.371183803520382,-1.57855565637895
"18",0.0369160204760191,0.137073615987805,0.449065203361021,0.0878020515815252,-0.287170771694786
"19",-0.819016758986212,-1.56031457584436,-0.481992948928513,1.30818339540183,-0.983681836129696
"20",-1.92039134825669,1.59818587689011,0.0425037880891148,0.713083803844242,-1.29467450755825
"21",-0.983443961722086,-1.30920499175157,-2.09301426623126,-1.32839893354386,-0.699859870474109
"22",-0.770390410420739,1.4167903595304,0.416613863980015,1.93733373749725,1.51321718468504
"23",-0.029297006018279,-0.399224514601107,0.592023199807312,-0.624560487113885,-0.954158340709806
"24",-1.3167359348391,0.00495926818356535,0.0660582803733083,-0.776792547278617,0.877103953101372
