"","V1"
"1",-0.1090945826468
"2",0.0667425770908583
"3",0.3455966087649
"4",0.386048194134432
"5",0.356279594943454
"6",0.33106174666789
"7",0.00804395883233787
"8",-0.229168063915774
"9",-0.00256642878923702
"10",0.350079953885519
"11",0.188180089768772
"12",0.102543880731589
"13",0.236023859750299
"14",0.331219014107602
"15",0.27369811592713
"16",0.100649688811396
"17",-0.00748901640471566
"18",-0.206215608749899
"19",-0.172701354933164
"20",-0.31390474939332
"21",-0.487460627271755
"22",-0.262754519666514
"23",-0.217968337437692
"24",-0.144876148468374
"25",-0.208130877436651
"26",-0.282214937763331
"27",0.0777640428741508
"28",0.0268411014338981
"29",-0.270204710572134
"30",-0.266022464274866
