"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.115137952259329,TRUE,0.0652724712573586,0.37502358703086,FALSE,NA
"2",2,0.175233373946364,FALSE,NA,NA,FALSE,NA
"3",3,0.0110058134795311,FALSE,NA,NA,FALSE,NA
"4",4,-0.04092865331128,FALSE,NA,NA,FALSE,NA
"5",5,-0.0445625081705623,FALSE,NA,NA,FALSE,NA
"6",6,0.0631840389279134,FALSE,NA,NA,FALSE,NA
"7",7,-0.0181731106789386,FALSE,NA,NA,FALSE,NA
"8",8,-0.0147442091964746,FALSE,NA,NA,FALSE,NA
"9",9,-0.0867245454065096,TRUE,-1.65143109014581,0.6695153019391,FALSE,NA
"10",10,0.051871457851454,TRUE,0.38599829265871,1.26556645981492,FALSE,NA
