"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.206306240924194,FALSE,NA,NA,FALSE,NA
"2",2,0.0663339165678372,FALSE,NA,NA,FALSE,NA
"3",3,0.177869932814186,FALSE,NA,NA,FALSE,NA
"4",4,0.336743193501889,FALSE,NA,NA,FALSE,NA
"5",5,-0.214356034456022,FALSE,NA,NA,FALSE,NA
"6",6,0.229857869252229,FALSE,NA,NA,FALSE,NA
"7",7,0.0729953593847083,FALSE,NA,NA,FALSE,NA
"8",8,-0.239978363183533,FALSE,NA,NA,FALSE,NA
"9",9,-0.0144827218473094,FALSE,NA,NA,FALSE,NA
"10",10,0.253211742588815,FALSE,NA,NA,FALSE,NA
"11",11,0.090446740247398,TRUE,1.74796436816728,0.343605300843966,FALSE,NA
"12",12,0.125064060092654,FALSE,NA,NA,FALSE,NA
"13",13,0.0892613917831724,TRUE,-1.13612500658591,0.187914811540395,FALSE,NA
"14",14,-0.0693452714956845,FALSE,NA,NA,FALSE,NA
"15",15,-0.285208125531461,TRUE,-0.263217318502014,0.364374410361052,FALSE,NA
"16",2,0.160381088364727,FALSE,NA,NA,TRUE,12
"17",8,0.0282197664353927,FALSE,NA,NA,TRUE,12
