"","X","V","Imp","rand"
"1",1,1,0.0425622650442716,0.0622812401102906
"2",2,2,0.164781276851956,0.0741368957333741
"3",3,3,0.031637712999323,0.0218597101378774
"4",4,4,0.113395978369851,0.0199656465585536
"5",5,5,0.0459485095077113,0.131354577425349
"6",6,6,0.0528346400571748,0.110619872154288
"7",7,7,0.00532832249170272,0.00890013401147354
"8",8,8,0.0858093812316404,0.240822917831558
"9",9,9,0.000209749232106533,0.00133837143568787
"10",10,10,0.0641161865848643,0.00269199905913334
"11",11,11,0.00818061282138029,0.00474544974400522
"12",12,12,0.204241873926979,0.0100649312110563
"13",13,13,0.007967596063069,4.91963158309861e-05
"14",14,14,0.00480876667881019,0.00179782126927565
"15",15,15,0.0813436748691696,0.0593619937750382
