"","X","V","Imp","rand"
"1",1,1,0.00424711403266741,0.0526884102053402
"2",2,2,0.00183541199906353,0.0766427019800158
"3",3,3,0.0194702568945607,0.000270084003706907
"4",4,4,0.00189990803142095,0.000657695782091531
"5",5,5,0.00169078879092116,0.0795194863074877
"6",6,6,0.00654796562524307,0.0422928321681906
"7",7,7,0.00326877624149563,0.00130164520789639
"8",8,8,0.00672977887199485,0.000103219417932404
"9",9,9,0.00122367636430362,0.0207408199634248
"10",10,10,0.00267008829789307,0.255505279724457
"11",11,11,0.00454550055207271,0.00188670264905882
"12",12,12,0.00413202191002568,0.0259834707491809
"13",13,13,0.000525055437831359,9.99955512996711e-07
"14",14,14,0.0136986579198737,0.185956499768804
"15",15,15,0.0114461867611978,0.00642580798331497
