"","X","V","Imp","rand"
"1",1,1,0.00412919114495926,0.00373428832684958
"2",2,2,0.0126657810987693,0.114251231805053
"3",3,3,0.0751732076146331,0.169782053612115
"4",4,4,0.049702984469685,0.00776513253284879
"5",5,5,0.176890987378115,0.00987244186922455
"6",6,6,0.141735295137356,0.05736390333974
"7",7,7,0.0113116325427914,0.0077152488171956
"8",8,8,0.00127008857027045,0.120011105354975
"9",9,9,0.000190165001996492,0.0205093322768012
"10",10,10,0.00229069868084998,0.086357439699495
"11",11,11,0.00110183052265632,0.0199752280890403
"12",12,12,0.00851576863985647,0.0749599435477819
"13",13,13,0.023482080461163,0.0238485095303702
"14",14,14,0.00331780567240217,0.00602473702658315
"15",15,15,0.000646815457959268,0.0278271262824058
