"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",-0.402226814089479,-0.737663298528768,-1.46293972760128,-0.987770089860185,0.720270627921902,-0.287912232091717,1.05348467418539,0.0944376019973564,0.0369920292859177,-0.588635118911628,1.32577048762873,-0.470915100092949,-0.0796845361021927,0.73192101588441,0.755447272768393
"2",0.349799799236436,-0.365029148535603,-2.43022640534828,-1.04850413704641,0.330520569860643,-0.506205058315228,1.37151211718264,-0.00231009033027568,0.609924371157998,-0.843473921763923,0.298327012802947,-0.0386706171960502,-0.54684548457315,0.673102789337075,1.30568530175451
"3",1.44389802323572,0.00546676064896709,-3.15095048610869,-0.814122710376587,-0.056057401638757,-1.03539741732289,1.70965656354803,0.382184543338409,0.543753552973854,-0.855443420039963,-0.888329292929136,0.636346832260969,0.148560347540577,0.923497517656489,1.67759085564102
"4",1.06553791643728,0.0811622085103295,-2.30570488109911,0.32066516210745,-0.323011207706423,-1.3234851080842,1.29049910878889,-0.303806988841806,0.333938762898669,-0.528935076602747,-0.442531794472006,0.893662959512342,0.0344969304970166,0.517252088343578,1.15903009191451
"5",0.695697508852559,-0.392372348503503,-1.15813486533901,-0.666533447629199,-0.0670817083575799,-0.341617399685179,0.834608526066744,0.03216455307864,-0.121634422267395,-1.39664934568004,-0.207210499406609,1.25165155980818,-1.04508935650779,0.218524078550295,1.70318524923907
"6",0.507714879876899,-0.464679454488339,0.130654920674575,-0.193246624511689,-1.48849787237719,-0.600576476861045,1.45836799315484,-0.154513203461513,0.869951450059585,-1.87255313045426,-0.0904564360225941,1.55142975349729,-1.7571146110232,1.33811613423603,0.535579018719282
"7",-1.07943543603345,-0.231523328874968,0.771933858783061,0.122131156121266,-1.22511936518288,-0.923427893042371,1.24254730418695,-0.821031044991792,1.31429778987914,-0.886891697363934,-0.437689697462748,0.360040130963494,-1.46458638274577,1.40045652480304,1.32433356866706
"8",-1.39990405038908,0.141101787092201,1.11543229708649,-0.65149636651531,-0.355123785620791,-0.599878802093414,0.184615454249262,-0.333813590577683,0.669479980384917,-0.73919648129031,-0.324160498398672,-0.5697771883299,-0.909301708780505,0.991470985248546,0.999562544486245
"9",0.370203012523326,1.05712744345792,1.47577623981308,-1.54795703412134,0.754204220776561,-0.64312472058505,-0.167516017278502,-0.907600520174872,0.330986641498402,-0.679911130662943,0.989802479620533,-0.930706026800318,1.50909950472898,1.05833287603489,1.0154396105335
"10",1.73974482891759,0.428388687139242,0.231806247656643,-1.43834922775648,1.07397794972427,-0.000460582230546525,0.0860876174822532,-1.04271304443715,0.477630533908545,-0.533981368204183,0.820077559019996,-0.667209711604311,1.00249407616604,1.51292262379509,2.248132064942
"11",1.70194934895059,0.252478130893126,0.179357623852854,-1.40281800226459,0.113388663944545,0.494621059037372,-0.47297196181812,-0.804129474418272,0.961204712975929,-0.567467749842925,0.780257415960552,-0.784819504427252,0.531851221874383,1.42177844591914,1.22719032097231
"12",1.49580759385679,-0.968106097418712,-0.0293143753258089,-1.33984311928456,-0.119538612241823,0.542244911455415,0.0921649309119542,-0.366751636421422,1.90810484007123,0.711062152665629,0.455629074734151,-0.725077568280616,1.51149497866999,1.4674444364942,0.267961372070923
"13",0.479020861974523,-1.07845100200062,-0.32478620756349,-0.138553883809275,-0.0651577596309996,0.454369028589977,-0.799668502436278,-0.0880480018820074,0.527484683176634,1.12450946449013,-1.54318117245026,-0.822129811790459,0.348347126541998,1.54139253557231,0.0126610481634232
