"","V1"
"1",0.00920214662034228
"2",0.320024464233434
"3",0.404919931430384
"4",0.209568380833382
"5",0.198214271664794
"6",0.544765825862428
"7",0.441383219055177
"8",0.24003159831622
"9",0.148993764980237
"10",-0.0326683529277216
"11",0.0907633516803255
"12",-0.191721158783548
"13",-0.158655341620633
"14",-0.0503026783194987
"15",-0.109984185613583
"16",0.163670870799081
"17",0.412485768366092
"18",0.262846750433966
"19",0.078750824187957
"20",-0.0101916421029753
"21",-0.0159088505065008
"22",0.125571964975382
"23",-0.118214108760654
"24",-0.177056564105885
"25",-0.113520197513087
"26",-0.169821658826355
"27",-0.0179120055999619
"28",-0.0655542172726138
"29",-0.252116119055636
"30",-0.219675948524021
"31",-0.199103718020589
"32",-0.310837171314286
"33",-0.552798305850846
"34",-0.408296535150461
"35",-0.268539993843027
"36",-0.226705634193768
"37",-0.313627703851168
"38",-0.279444959309518
"39",-0.311975429487861
"40",-0.0945663581359392
"41",-0.305049535478263
"42",-0.096765178407047
"43",0.221969256677415
"44",0.138341005984617
"45",0.0956185831508727
"46",0.16418931468749
"47",0.503323850519525
"48",0.0542840474802834
"49",-0.0469265264776523
"50",0.289020887113691
