"","X","V","Imp","rand"
"1",1,1,0.00101799279969342,0.0122700763606313
"2",2,2,0.00134758054037527,0.00504521666215253
"3",3,3,0.00031274583911828,0.0130985661541784
"4",4,4,0.0802448041258272,0.00361177122274512
"5",5,5,0.077016202703556,0.0107567971898156
"6",6,6,9.92211931750851e-05,0.00303486358563405
"7",7,7,4.62936504068481e-05,0.108568028273164
"8",8,8,0.0139223225973877,0.0207951738488804
"9",9,9,0.00375944073841461,0.259244928301603
"10",10,10,0.000694059295316671,0.0880769818865856
"11",11,11,0.0151536449220267,0.060046390793468
"12",12,12,0.000906656997971488,0.0880735575502908
"13",13,13,0.00304346941649514,0.0159798951120664
"14",14,14,0.0112803109216949,0.01195501787574
"15",15,15,0.00172569213921206,0.049387823648474
