"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.14645692897861,FALSE,NA,NA,FALSE,NA
"2",2,-0.355527673963229,TRUE,0.0152899998974845,5.17278271133616,FALSE,NA
"3",3,-0.199641255376908,TRUE,-1.56162419529203,3.07103548927193,FALSE,NA
"4",4,-0.132709201120255,FALSE,NA,NA,FALSE,NA
"5",5,-0.144166667989439,TRUE,-2.28382176338048,1.96599925859811,FALSE,NA
"6",6,-0.0386801813196245,FALSE,NA,NA,FALSE,NA
"7",7,-0.102558044392444,FALSE,NA,NA,FALSE,NA
"8",8,0.0993799040640627,FALSE,NA,NA,FALSE,NA
"9",9,0.264009485436587,FALSE,NA,NA,FALSE,NA
"10",10,-0.213169949515185,FALSE,NA,NA,FALSE,NA
"11",1,-0.446495535924907,FALSE,NA,NA,TRUE,9
