"","X","V","Imp","rand"
"1",1,1,0.114277556264047,0.0871515432856144
"2",2,2,0.00478589149770863,0.0051031191510423
"3",3,3,0.0439148463020033,0.0179818164484356
"4",4,4,7.98463790171476e-05,0.0588544042579799
"5",5,5,0.0191666250138179,0.0155896710729105
"6",6,6,0.0270990622324371,0.0218184541891075
"7",7,7,0.124309937172385,0.0370022274402279
"8",8,8,0.0697662715181731,0.141110173540283
"9",9,9,0.032433997452646,0.156077466614439
"10",10,10,0.129270776248637,0.0820380238571714
"11",11,11,0.104422081096407,0.00275805375536359
"12",12,12,0.00237411336877083,0.0448050324401918
"13",13,13,0.00158463348248515,0.065449495312218
"14",14,14,0.142500118176651,0.0126226302047702
"15",15,15,0.00216065319274083,0.0016283696190596
